claim_id,policy_number,claimant_id,claimant_name,claim_type,estimated_damage,amount_paid,claim_date,incident_date,settlement_date,status,location,state,description,police_report,photos_provided,witness_statements,vehicle_vin,vehicle_make,vehicle_model,vehicle_year,license_plate,fraud_flag
CLM-2026-004153,POL-2022-776,CLM-834,Linda Williams,Property Damage,37799.2,,2025-05-06,2025-04-27,,UNDER_REVIEW,"SC City, SC",SC,Property Damage incident reported at SC City. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-004154,POL-2020-317,CLM-682,Sarah Ramirez,Auto Accident,29316.41,27856.98,2024-09-12,2024-09-05,2024-10-20,APPROVED,"KY City, KY",KY,Auto Accident incident reported at KY City. Minor damage reported.,True,True,2,ZZ89ELUKH1E4WA87G,Mercedes,C-Class,2015.0,ZMZ448,False
CLM-2026-004155,POL-2024-775,CLM-1681,Christopher Anderson,Property Theft,21538.64,19718.47,2023-10-26,2023-10-16,2023-12-05,APPROVED,"OK City, OK",OK,Property Theft incident reported at OK City. Parking lot incident.,True,False,2,,,,,,False
CLM-2026-004156,POL-2025-808,CLM-445,Daniel Thompson,Auto Collision,9823.08,,2024-04-30,2024-04-28,,UNDER_REVIEW,"WI City, WI",WI,Auto Collision incident reported at WI City. Significant damage to vehicle.,False,True,0,1XZPGVS519AZ9NFAP,Volkswagen,Jetta,2021.0,LZK192,False
CLM-2026-004157,POL-2025-547,CLM-1343,Robert Davis,Water Damage,35078.91,28735.7,2023-07-01,2023-06-27,2023-07-19,APPROVED,"TN City, TN",TN,Water Damage incident reported at TN City. Weather-related incident.,True,False,0,,,,,,False
CLM-2026-004158,POL-2024-833,CLM-1868,Margaret Johnson,Hail Damage,12170.61,9119.3,2023-12-05,2023-11-26,2024-01-24,APPROVED,"LA City, LA",LA,Hail Damage incident reported at LA City. Parking lot incident.,True,True,3,,,,,,False
CLM-2026-004159,POL-2020-322,CLM-944,Joseph Ramirez,Comprehensive,8232.19,,2023-04-30,2023-04-27,,DENIED,"NJ City, NJ",NJ,Comprehensive incident reported at NJ City. Multiple vehicles involved.,False,True,0,,,,,,False
CLM-2026-004160,POL-2024-567,CLM-1810,Nancy Sanchez,Auto Accident,8954.2,7383.26,2025-07-08,2025-07-02,2025-08-06,CLOSED,"MA City, MA",MA,Auto Accident incident reported at MA City. Weather-related incident.,True,False,1,U8GEWSSG3GNVCTNM6,Toyota,Camry,2016.0,MBI545,False
CLM-2026-004161,POL-2023-080,CLM-1374,John Garcia,Ruitschade,1730.87,,2024-11-17,2024-11-08,,PENDING,"CO City, CO",CO,Ruitschade incident reported at CO City. Significant damage to vehicle.,True,False,2,,,,,,False
CLM-2026-004162,POL-2020-836,CLM-1248,Susan Williams,Liability,40691.96,37073.08,2024-03-31,2024-03-19,2024-04-19,SETTLED,"MA City, MA",MA,Liability incident reported at MA City. Minor damage reported.,True,True,2,,,,,,False
CLM-2026-004163,POL-2025-631,CLM-1078,Barbara Gonzalez,Comprehensive,12296.72,,2025-02-23,2025-02-20,,UNDER_REVIEW,"San Antonio, TX",TX,Comprehensive incident reported at San Antonio. Minor damage reported.,True,True,2,,,,,,False
CLM-2026-004164,POL-2025-088,CLM-094,Robert Ramirez,Major Collision,40298.62,,2025-11-19,2025-11-19,,UNDER_REVIEW,"Jacksonville, FL",FL,Major Collision incident reported at Jacksonville. Minor damage reported.,True,True,1,SHR6JVVH33W0R7R5T,Toyota,Highlander,2020.0,LMM866,False
CLM-2026-004165,POL-2022-538,CLM-1217,Matthew Gonzalez,Ruitschade,2012.32,1605.63,2023-07-16,2023-07-15,2023-09-17,CLOSED,"MN City, MN",MN,Ruitschade incident reported at MN City. Multiple vehicles involved.,False,True,3,,,,,,True
CLM-2026-004166,POL-2023-617,CLM-407,Joseph Clark,Property Damage,41734.72,41173.04,2025-05-12,2025-05-05,2025-06-07,APPROVED,"SC City, SC",SC,Property Damage incident reported at SC City. Minor damage reported.,True,False,1,,,,,,False
CLM-2026-004167,POL-2025-732,CLM-185,Jessica Lewis,Personal Injury,136738.3,131167.69,2024-02-18,2024-02-06,2024-02-29,CLOSED,"WA City, WA",WA,Personal Injury incident reported at WA City. Weather-related incident.,True,False,2,,,,,,False
CLM-2026-004168,POL-2025-219,CLM-490,Lisa Wilson,Property Damage,8228.43,6120.38,2025-06-29,2025-06-21,2025-08-04,SETTLED,"Aurora, IL",IL,Property Damage incident reported at Aurora. Weather-related incident.,True,True,2,,,,,,False
CLM-2026-004169,POL-2021-560,CLM-1842,Robert Hernandez,Personal Injury,56583.02,,2024-12-23,2024-12-18,,UNDER_REVIEW,"Warren, MI",MI,Personal Injury incident reported at Warren. Multiple vehicles involved.,True,True,0,,,,,,False
CLM-2026-004170,POL-2024-403,CLM-104,Matthew Jones,Auto Collision,19358.63,,2023-03-08,2023-02-28,,PENDING,"Akron, OH",OH,Auto Collision incident reported at Akron. Significant damage to vehicle.,False,True,2,GNRGCD00NMBF8EAPY,Nissan,Maxima,2018.0,OND431,False
CLM-2026-004171,POL-2022-539,CLM-1069,Michael Lee,Auto Collision,10247.57,,2023-03-07,2023-03-02,,PENDING,"Chicago, IL",IL,Auto Collision incident reported at Chicago. Multiple vehicles involved.,True,False,0,3FE9U7Y72RC1X35R2,Toyota,Corolla,2016.0,EVB177,False
CLM-2026-004172,POL-2022-374,CLM-553,David Garcia,Auto Accident,16190.2,,2023-09-01,2023-08-22,,UNDER_REVIEW,"UT City, UT",UT,Auto Accident incident reported at UT City. Parking lot incident.,True,True,0,LUBHE1NGHPDS0DL8Y,Kia,Sportage,2015.0,MNG510,True
CLM-2026-004173,POL-2022-970,CLM-865,David Garcia,Hail Damage,2991.03,,2024-10-21,2024-10-21,,PENDING,"IN City, IN",IN,Hail Damage incident reported at IN City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-004174,POL-2024-185,CLM-719,Daniel Thomas,Property Damage,36836.42,,2024-11-06,2024-11-06,,PENDING,"LA City, LA",LA,Property Damage incident reported at LA City. Multiple vehicles involved.,True,True,0,,,,,,False
CLM-2026-004175,POL-2024-745,CLM-191,Susan Williams,Medical,34829.29,31243.04,2023-09-22,2023-09-13,2023-12-03,SETTLED,"MN City, MN",MN,Medical incident reported at MN City. Significant damage to vehicle.,True,True,0,,,,,,False
CLM-2026-004176,POL-2022-082,CLM-224,Lisa Rodriguez,Vandalism,3140.53,,2025-01-14,2025-01-08,,PENDING,"Akron, OH",OH,Vandalism incident reported at Akron. Weather-related incident.,False,False,3,,,,,,False
CLM-2026-004177,POL-2022-446,CLM-1223,Jennifer Martin,Personal Injury,8949.44,6328.8,2025-07-06,2025-06-30,2025-09-16,CLOSED,"CT City, CT",CT,Personal Injury incident reported at CT City. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-004178,POL-2022-644,CLM-1062,Barbara Ramirez,Auto Theft,15654.66,,2024-10-03,2024-09-25,,DENIED,"MN City, MN",MN,Auto Theft incident reported at MN City. Multiple vehicles involved.,False,True,2,1J5HJ3FBVDURF0EKT,Ford,F-150,2018.0,VGX162,False
CLM-2026-004179,POL-2025-615,CLM-918,Betty Ramirez,Liability,44080.48,32743.04,2025-09-27,2025-09-23,2025-12-16,SETTLED,"KY City, KY",KY,Liability incident reported at KY City. Significant damage to vehicle.,True,True,0,,,,,,True
CLM-2026-004180,POL-2020-569,CLM-212,William Clark,Medical,20439.34,15887.96,2023-12-22,2023-12-16,2024-02-11,SETTLED,"WA City, WA",WA,Medical incident reported at WA City. Parking lot incident.,True,False,1,,,,,,False
CLM-2026-004181,POL-2020-788,CLM-1553,Matthew Hernandez,Personal Injury,29819.06,23401.62,2024-12-21,2024-12-20,2025-01-03,APPROVED,"AL City, AL",AL,Personal Injury incident reported at AL City. Single vehicle incident.,True,True,1,,,,,,True
CLM-2026-004182,POL-2021-528,CLM-1353,Patricia Davis,Medical,71265.05,56376.65,2024-12-22,2024-12-17,2025-02-05,APPROVED,"KY City, KY",KY,Medical incident reported at KY City. Minor damage reported.,True,True,1,,,,,,True
CLM-2026-004183,POL-2020-996,CLM-1867,Matthew Lopez,Auto Theft,5358.65,5293.7,2025-11-08,2025-11-04,2025-12-17,APPROVED,"Columbus, GA",GA,Auto Theft incident reported at Columbus. Significant damage to vehicle.,True,True,1,48ER6EZ720GLJMYF2,Honda,Civic,2016.0,YMJ282,False
CLM-2026-004184,POL-2025-918,CLM-020,Barbara Lewis,Auto Accident,10092.33,9489.03,2024-04-21,2024-04-14,2024-07-06,CLOSED,"UT City, UT",UT,Auto Accident incident reported at UT City. Parking lot incident.,False,False,0,W1ECLV7XLRMH538ME,Kia,Forte,2018.0,VIN238,False
CLM-2026-004185,POL-2022-344,CLM-454,David Martin,Ruitschade,2470.23,2052.94,2024-05-16,2024-05-03,2024-06-22,APPROVED,"Sterling Heights, MI",MI,Ruitschade incident reported at Sterling Heights. Minor damage reported.,False,True,2,,,,,,False
CLM-2026-004186,POL-2025-443,CLM-1201,Patricia Thompson,Comprehensive,1858.62,1510.35,2025-02-05,2025-01-28,2025-03-06,CLOSED,"WA City, WA",WA,Comprehensive incident reported at WA City. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-004187,POL-2025-801,CLM-1662,Jennifer Robinson,Auto Theft,37480.5,27779.78,2025-10-15,2025-10-05,2025-11-28,APPROVED,"Tampa, FL",FL,Auto Theft incident reported at Tampa. Minor damage reported.,True,True,3,EJU8K9BCP6VVX7X8Y,Toyota,Prius,2024.0,WSI171,False
CLM-2026-004188,POL-2023-429,CLM-1103,Jennifer Robinson,Personal Injury,129917.53,128697.75,2024-12-03,2024-12-01,2025-02-23,APPROVED,"Macon, GA",GA,Personal Injury incident reported at Macon. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-004189,POL-2023-475,CLM-011,Linda Jackson,Auto Accident,3383.13,3086.66,2025-05-19,2025-05-17,2025-07-27,APPROVED,"Atlanta, GA",GA,Auto Accident incident reported at Atlanta. Multiple vehicles involved.,False,True,1,T1V0J01EP12HNF60J,Hyundai,Santa Fe,2024.0,WIQ167,False
CLM-2026-004190,POL-2020-934,CLM-1475,Matthew Miller,Water Damage,34969.91,26999.73,2024-08-06,2024-07-23,2024-10-01,CLOSED,"Raleigh, NC",NC,Water Damage incident reported at Raleigh. Minor damage reported.,True,True,2,,,,,,False
CLM-2026-004191,POL-2020-477,CLM-394,Nancy Brown,Ruitschade,2154.82,1655.35,2025-11-04,2025-10-25,2026-01-22,SETTLED,"MO City, MO",MO,Ruitschade incident reported at MO City. Single vehicle incident.,False,True,0,,,,,,False
CLM-2026-004192,POL-2022-764,CLM-1439,Mary Clark,Major Collision,26193.51,22359.78,2023-06-16,2023-06-06,2023-08-16,APPROVED,"Allentown, PA",PA,Major Collision incident reported at Allentown. Multiple vehicles involved.,False,True,1,XZKL9VRNJ9TNK3GX5,Volkswagen,Jetta,2017.0,TFD169,False
CLM-2026-004193,POL-2024-846,CLM-947,David Taylor,Hail Damage,3985.32,3216.22,2023-10-05,2023-09-23,2024-01-01,APPROVED,"NJ City, NJ",NJ,Hail Damage incident reported at NJ City. Single vehicle incident.,False,True,0,,,,,,False
CLM-2026-004194,POL-2023-954,CLM-900,Margaret Taylor,Water Damage,29209.81,24985.56,2024-05-16,2024-05-07,2024-05-30,SETTLED,"AZ City, AZ",AZ,Water Damage incident reported at AZ City. Single vehicle incident.,True,False,0,,,,,,False
CLM-2026-004195,POL-2020-211,CLM-072,Patricia Smith,Comprehensive,5588.95,4224.58,2024-05-03,2024-04-25,2024-07-26,SETTLED,"TN City, TN",TN,Comprehensive incident reported at TN City. Multiple vehicles involved.,False,True,2,,,,,,False
CLM-2026-004196,POL-2024-117,CLM-774,William Anderson,Vandalism,6471.21,,2024-09-21,2024-09-12,,PENDING,"AZ City, AZ",AZ,Vandalism incident reported at AZ City. Minor damage reported.,True,True,3,,,,,,False
CLM-2026-004197,POL-2021-071,CLM-1823,Sandra Thompson,Liability,22598.6,,2023-05-15,2023-05-09,,UNDER_REVIEW,"Syracuse, NY",NY,Liability incident reported at Syracuse. Significant damage to vehicle.,True,True,0,,,,,,True
CLM-2026-004198,POL-2024-661,CLM-1943,Betty Martin,Water Damage,3666.77,,2024-06-16,2024-06-12,,DENIED,"UT City, UT",UT,Water Damage incident reported at UT City. Parking lot incident.,True,False,1,,,,,,False
CLM-2026-004199,POL-2023-450,CLM-430,Barbara Perez,Medical,13167.94,9486.73,2023-10-14,2023-10-02,2023-12-09,CLOSED,"IN City, IN",IN,Medical incident reported at IN City. Significant damage to vehicle.,True,True,2,,,,,,False
CLM-2026-004200,POL-2020-944,CLM-1776,James Ramirez,Auto Accident,25020.22,19357.81,2025-12-24,2025-12-19,2026-02-22,CLOSED,"Toledo, OH",OH,Auto Accident incident reported at Toledo. Significant damage to vehicle.,True,True,2,KK2WXD75ZWZNGNCZE,Chevrolet,Tahoe,2025.0,ICU756,False
CLM-2026-004201,POL-2025-812,CLM-1023,Robert Thomas,Property Theft,28778.23,,2024-12-05,2024-12-01,,DENIED,"Sterling Heights, MI",MI,Property Theft incident reported at Sterling Heights. Single vehicle incident.,True,True,2,,,,,,False
CLM-2026-004202,POL-2022-979,CLM-586,Karen Thomas,Fire Damage,76798.55,73726.35,2025-01-08,2025-01-07,2025-02-10,APPROVED,"IN City, IN",IN,Fire Damage incident reported at IN City. Weather-related incident.,False,True,1,,,,,,False
CLM-2026-004203,POL-2024-297,CLM-246,Jessica Harris,Auto Theft,38952.03,29056.78,2025-05-29,2025-05-15,2025-06-22,APPROVED,"Atlanta, GA",GA,Auto Theft incident reported at Atlanta. Minor damage reported.,True,True,1,DNPYGH9S4UWZPEKLA,Ford,F-150,2017.0,MLX302,False
CLM-2026-004204,POL-2025-378,CLM-1070,Patricia Rodriguez,Medical,32775.33,32532.16,2023-09-15,2023-09-10,2023-11-17,APPROVED,"UT City, UT",UT,Medical incident reported at UT City. Significant damage to vehicle.,False,False,0,,,,,,False
CLM-2026-004205,POL-2024-881,CLM-649,Jessica Jackson,Medical,31000.11,29065.61,2024-11-19,2024-11-11,2024-11-26,APPROVED,"Rochester, NY",NY,Medical incident reported at Rochester. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-004206,POL-2025-463,CLM-1098,Susan Miller,Ruitschade,872.04,753.13,2023-05-30,2023-05-27,2023-07-17,APPROVED,"CO City, CO",CO,Ruitschade incident reported at CO City. Minor damage reported.,True,False,1,,,,,,False
CLM-2026-004207,POL-2022-643,CLM-1938,Anthony Sanchez,Property Theft,9394.58,,2025-11-27,2025-11-14,,PENDING,"MA City, MA",MA,Property Theft incident reported at MA City. Parking lot incident.,False,False,3,,,,,,False
CLM-2026-004208,POL-2020-126,CLM-956,Elizabeth Davis,Auto Collision,21020.78,15595.26,2025-04-05,2025-03-28,2025-04-14,APPROVED,"MO City, MO",MO,Auto Collision incident reported at MO City. Minor damage reported.,False,True,2,HYG5APAEJWM0RX3TA,Ford,Explorer,2020.0,XFG847,False
CLM-2026-004209,POL-2025-720,CLM-527,Patricia Perez,Medical,58481.85,48106.81,2023-04-26,2023-04-12,2023-06-06,APPROVED,"San Jose, CA",CA,Medical incident reported at San Jose. Significant damage to vehicle.,True,True,1,,,,,,False
CLM-2026-004210,POL-2021-109,CLM-1070,Patricia Rodriguez,Auto Collision,4376.91,3820.92,2023-12-09,2023-11-25,2024-01-10,APPROVED,"UT City, UT",UT,Auto Collision incident reported at UT City. Weather-related incident.,True,False,2,A1SMFNSYDTEWUAZYK,Nissan,Rogue,2023.0,OGO824,False
CLM-2026-004211,POL-2020-466,CLM-1073,Margaret Thomas,Hail Damage,13732.3,,2023-02-01,2023-01-24,,PENDING,"KY City, KY",KY,Hail Damage incident reported at KY City. Single vehicle incident.,False,True,3,,,,,,False
CLM-2026-004212,POL-2025-950,CLM-161,Nancy Lewis,Major Collision,56237.21,42134.79,2024-10-31,2024-10-20,2024-12-31,APPROVED,"Grand Rapids, MI",MI,Major Collision incident reported at Grand Rapids. Significant damage to vehicle.,True,True,2,ZHJEF92BS72TBMB9X,Toyota,Highlander,2024.0,ZHY301,False
CLM-2026-004213,POL-2023-260,CLM-946,Sandra Sanchez,Major Collision,46146.78,33132.65,2024-01-27,2024-01-22,2024-02-07,APPROVED,"LA City, LA",LA,Major Collision incident reported at LA City. Significant damage to vehicle.,False,True,1,8XFHRYXALBKTN8X2V,Mercedes,GLE,2024.0,GWO400,False
CLM-2026-004214,POL-2020-774,CLM-891,Mary Taylor,Vandalism,4254.61,,2025-12-14,2025-12-10,,PENDING,"OK City, OK",OK,Vandalism incident reported at OK City. Significant damage to vehicle.,True,True,2,,,,,,False
CLM-2026-004215,POL-2024-033,CLM-803,James Jackson,Fire Damage,131670.88,100847.73,2025-07-19,2025-07-06,2025-09-08,APPROVED,"CT City, CT",CT,Fire Damage incident reported at CT City. Minor damage reported.,False,False,1,,,,,,True
CLM-2026-004216,POL-2020-219,CLM-577,Michael Miller,Comprehensive,514.43,435.8,2024-04-11,2024-04-09,2024-05-25,APPROVED,"San Antonio, TX",TX,Comprehensive incident reported at San Antonio. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-004217,POL-2022-976,CLM-1085,Linda Clark,Fire Damage,140492.75,109041.97,2025-10-19,2025-10-10,2025-10-26,APPROVED,"CO City, CO",CO,Fire Damage incident reported at CO City. Weather-related incident.,True,True,1,,,,,,False
CLM-2026-004218,POL-2022-534,CLM-1563,Lisa Thomas,Property Damage,48611.63,43403.36,2023-12-03,2023-11-21,2024-02-16,CLOSED,"Rochester, NY",NY,Property Damage incident reported at Rochester. Single vehicle incident.,True,False,1,,,,,,False
CLM-2026-004219,POL-2022-950,CLM-503,Joseph Thompson,Auto Theft,12928.5,,2023-03-27,2023-03-16,,DENIED,"TN City, TN",TN,Auto Theft incident reported at TN City. Significant damage to vehicle.,False,True,0,JVYNM5JV01T1FMH53,Mercedes,GLE,2021.0,WZT329,False
CLM-2026-004220,POL-2022-023,CLM-1224,Jennifer White,Liability,42113.92,,2023-05-11,2023-05-10,,DENIED,"AZ City, AZ",AZ,Liability incident reported at AZ City. Minor damage reported.,False,False,1,,,,,,True
CLM-2026-004221,POL-2022-576,CLM-1551,Sandra Martin,Comprehensive,8946.17,6873.18,2024-02-04,2024-02-01,2024-04-17,APPROVED,"WI City, WI",WI,Comprehensive incident reported at WI City. Significant damage to vehicle.,True,True,3,,,,,,True
CLM-2026-004222,POL-2021-610,CLM-1636,Daniel Wilson,Auto Collision,9653.61,8069.55,2025-05-08,2025-05-08,2025-06-19,APPROVED,"San Jose, CA",CA,Auto Collision incident reported at San Jose. Weather-related incident.,True,True,2,JM2T1R477GLSK7GDK,Ford,Explorer,2015.0,OYQ371,False
CLM-2026-004223,POL-2022-410,CLM-082,Matthew White,Vandalism,6676.9,,2025-07-27,2025-07-18,,DENIED,"KY City, KY",KY,Vandalism incident reported at KY City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-004224,POL-2021-371,CLM-1761,John Moore,Medical,62148.56,,2025-03-23,2025-03-20,,UNDER_REVIEW,"CT City, CT",CT,Medical incident reported at CT City. Single vehicle incident.,True,False,2,,,,,,False
CLM-2026-004225,POL-2024-125,CLM-392,Charles White,Comprehensive,14848.46,14458.14,2023-02-11,2023-01-30,2023-04-18,APPROVED,"WA City, WA",WA,Comprehensive incident reported at WA City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-004226,POL-2024-104,CLM-379,Robert Harris,Hail Damage,14818.74,,2025-10-17,2025-10-16,,DENIED,"MA City, MA",MA,Hail Damage incident reported at MA City. Minor damage reported.,False,True,1,,,,,,False
CLM-2026-004227,POL-2020-099,CLM-1404,Betty Smith,Vandalism,9572.59,7464.5,2023-07-12,2023-07-09,2023-09-12,SETTLED,"MO City, MO",MO,Vandalism incident reported at MO City. Minor damage reported.,True,False,0,,,,,,False
CLM-2026-004228,POL-2025-352,CLM-901,Betty Davis,Fire Damage,20934.53,16157.26,2025-06-19,2025-06-15,2025-07-11,SETTLED,"AL City, AL",AL,Fire Damage incident reported at AL City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-004229,POL-2023-513,CLM-407,Joseph Clark,Ruitschade,2151.58,,2024-12-24,2024-12-19,,DENIED,"SC City, SC",SC,Ruitschade incident reported at SC City. Single vehicle incident.,True,True,3,,,,,,True
CLM-2026-004230,POL-2021-964,CLM-147,Betty Ramirez,Liability,16848.56,12559.97,2023-11-09,2023-11-03,2023-11-30,APPROVED,"MO City, MO",MO,Liability incident reported at MO City. Weather-related incident.,False,True,1,,,,,,False
CLM-2026-004231,POL-2024-511,CLM-427,Sarah Martinez,Major Collision,38605.13,32331.94,2025-11-12,2025-11-07,2025-12-07,APPROVED,"Columbus, OH",OH,Major Collision incident reported at Columbus. Single vehicle incident.,True,True,1,88S9K3KE9GZKB4L7G,Hyundai,Sonata,2018.0,KKH887,False
CLM-2026-004232,POL-2025-180,CLM-425,Nancy Robinson,Personal Injury,66293.27,57956.44,2024-07-21,2024-07-09,2024-09-13,APPROVED,"CO City, CO",CO,Personal Injury incident reported at CO City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-004233,POL-2021-230,CLM-1704,Michael Gonzalez,Hail Damage,13802.97,,2025-11-19,2025-11-13,,UNDER_REVIEW,"MD City, MD",MD,Hail Damage incident reported at MD City. Weather-related incident.,True,True,2,,,,,,False
CLM-2026-004234,POL-2023-451,CLM-303,Matthew Anderson,Medical,2842.13,,2025-06-14,2025-06-13,,PENDING,"Grand Rapids, MI",MI,Medical incident reported at Grand Rapids. Parking lot incident.,True,True,1,,,,,,False
